Id,Name,State,Year,ElectionID,Candidate,Party,votes_2cp,margin_2cp,margin_percentage_2cp,swing_2cp,Status,Note,source
20662,Petrie,Qld,1949,220,"Martin, Samuel",Labor,15315,-9254,38.4,0,,NA,NA
20661,Phillip,NSW,1949,220,"Fitzgerald, Joe",Labor,21182,4335,55.7,0,Elected,NA,NA
20661,Phillip,NSW,1949,220,"Latimer, William",Liberal (1946-),16847,-4335,44.3,0,,NA,NA
20660,Port Adelaide,SA,1949,220,"Boscombe, Frederick",Liberal (1946-),11947,-20851,26.7,0,,NA,NA
20660,Port Adelaide,SA,1949,220,"Thompson, Albert",Labor,32798,20851,73.3,0,Elected,NA,NA
20659,Reid,NSW,1949,220,"Clough, Jim",Liberal (1946-),13646,-15086,32.2,0,,NA,NA
20659,Reid,NSW,1949,220,"Morgan, Charles",Labor,28732,15086,67.8,0,Elected,NA,NA
20658,Richmond,NSW,1949,220,"Anthony, Larry",Country,27504,18365,75.06,0,Elected,NA,NA
20658,Richmond,NSW,1949,220,"Bryen, Alexander",Labor,9139,-18365,24.94,0,,NA,NA
20657,Riverina,NSW,1949,220,"Langtry, Joe",Labor,17365,-2614,46.5,0,,NA,NA
20657,Riverina,NSW,1949,220,"Roberton, Hugh",Country,19979,2614,53.5,0,Elected,NA,NA
20656,Robertson,NSW,1949,220,"Dean, Roger",Liberal (1946-),21617,3381,54.24,0,Elected,NA,NA
20656,Robertson,NSW,1949,220,"Williams, Thomas",Labor,18236,-3381,45.76,0,,NA,NA
20655,Ryan,Qld,1949,220,"Drury, Nigel",Liberal (1946-),24917,8486,60.26,0,Elected,NA,NA
20655,Ryan,Qld,1949,220,"Eastment, Leonard",Labor,16431,-8486,39.74,0,,NA,NA
20654,Shortland,NSW,1949,220,"Daisley, Harold",Liberal (1946-),14471,-11367,35.9,0,,NA,NA
20654,Shortland,NSW,1949,220,"Griffiths, Charles",Labor,25838,11367,64.1,0,Elected,NA,NA
20653,St George,NSW,1949,220,"Graham, Bill",Liberal (1946-),19987,1512,51.97,0,Elected,NA,NA
20653,St George,NSW,1949,220,"Nicholson, Joseph",Labor,18475,-1512,48.03,0,,NA,NA
20652,Sturt,SA,1949,220,"McMullin, Leslie",Labor,19641,-2331,47.2,0,,NA,NA
20652,Sturt,SA,1949,220,"Wilson, Keith",Liberal (1946-),21972,2331,52.8,0,Elected,NA,NA
20651,Swan,WA,1949,220,"Grayden, Bill",Liberal (1946-),22821,2122,52.44,0,Elected,NA,NA
20651,Swan,WA,1949,220,"Webb, Harry",Labor,20699,-2122,47.56,0,,NA,NA
20650,Wakefield,SA,1949,220,"Hasse, Cyril",Labor,15008,-8839,38.63,0,,NA,NA
20650,Wakefield,SA,1949,220,"McBride, Philip",Liberal (1946-),23847,8839,61.37,0,Elected,NA,NA
20649,Wannon,Vic,1949,220,"Mackinnon, Dan",Liberal (1946-),18203,550,50.77,0,Elected,NA,NA
20649,Wannon,Vic,1949,220,"McLeod, Don",Labor,17653,-550,49.23,0,,NA,NA
20648,Warringah,NSW,1949,220,"Fisher, Bill",Ind ALP,11339,-16556,28.9,0,,NA,NA
20648,Warringah,NSW,1949,220,"Spender, Percy",Liberal (1946-),27895,16556,71.1,0,Elected,NA,NA
20647,Watson,NSW,1949,220,"Card, Stanley",Liberal (1946-),16206,-7116,41,0,,NA,NA
20647,Watson,NSW,1949,220,"Curtin, Dan",Labor,23322,7116,59,0,Elected,NA,NA
20646,Wentworth,NSW,1949,220,"Harrison, Eric",Liberal (1946-),28821,19288,75.14,0,Elected,NA,NA
20646,Wentworth,NSW,1949,220,"McKell, William",Labor,9533,-19288,24.86,0,,NA,NA
20645,Werriwa,NSW,1949,220,"Lazzarini, Bert",Labor,24142,5355,56.24,0,Elected,NA,NA
20645,Werriwa,NSW,1949,220,"Watson, Ray",Liberal (1946-),18787,-5355,43.76,0,,NA,NA
20644,West Sydney,NSW,1949,220,"Foley, Horace",Lang Labor (1943-49),15782,-4061,44.3,0,,NA,NA
20644,West Sydney,NSW,1949,220,"Minogue, Dan",Labor,19843,4061,55.7,0,Elected,NA,NA
20643,Wide Bay,Qld,1949,220,"Corser, Bernard",Country,25087,11159,64.3,0,Elected,NA,NA
20643,Wide Bay,Qld,1949,220,"Round, Samuel",Labor,13928,-11159,35.7,0,,NA,NA
20642,Wills,Vic,1949,220,"Bryson, Bill",Labor,25162,7504,58.76,0,Elected,NA,NA
20642,Wills,Vic,1949,220,"Tyrer, Allan",Liberal (1946-),17658,-7504,41.24,0,,NA,NA
20641,Wilmot,Tas,1949,220,"Duthie, Gil",Labor,16150,1618,52.64,0,Elected,NA,NA
20641,Wilmot,Tas,1949,220,"Furmage, Rickman",Liberal (1946-),14532,-1618,47.36,0,,NA,NA
20669,Wimmera,Vic,1949,220,"Lawrence, William",Liberal (1946-),22894,10500,64.88,0,Elected,NA,NA
20669,Wimmera,Vic,1949,220,"Sudholz, Cyril",Labor,12394,-10500,35.12,0,,NA,NA
20731,Yarra,Vic,1949,220,"Barrington, Charles",Liberal (1946-),14729,-10031,37.3,0,,NA,NA
20731,Yarra,Vic,1949,220,"Keon, Stan",Labor,24760,10031,62.7,0,Elected,NA,NA
20608,Adelaide,SA,1946,219,"Chambers, Cyril",Labor,43364,18866,63.9,0,Elected,NA,NA
20608,Adelaide,SA,1946,219,"Hayward, Ian",Liberal (1946-),24498,-18866,36.1,0,,NA,NA
20570,Balaclava,Vic,1946,219,"Ashkanasy, Maurice",Labor,32087,-13050,41.55,0,,NA,NA
20570,Balaclava,Vic,1946,219,"White, Thomas",Liberal (1946-),45137,13050,58.45,0,Elected,NA,NA
20554,Ballaarat,Vic,1946,219,"Caddy, Arnold",Liberal (1946-),22812,-3015,46.9,0,,NA,NA
20554,Ballaarat,Vic,1946,219,"Pollard, Reg",Labor,25827,3015,53.1,0,Elected,NA,NA
20555,Barker,SA,1946,219,"Cameron, Archie",Liberal (1946-),36159,8207,56.4,0,Elected,NA,NA
20555,Barker,SA,1946,219,"Krantz, Harry",Labor,27952,-8207,43.6,0,,NA,NA
20556,Barton,NSW,1946,219,"Evatt, H.",Labor,48740,24676,66.95,0,Elected,NA,NA
20556,Barton,NSW,1946,219,"Hohnen, George",Liberal (1946-),24064,-24676,33.05,0,,NA,NA
20557,Bass,Tas,1946,219,"Barnard, Claude",Labor,15387,3779,57,0,Elected,NA,NA
20557,Bass,Tas,1946,219,"Spotswood, Harry",Liberal (1946-),11608,-3779,43,0,,NA,NA
20558,Batman,Vic,1946,219,"Brennan, Frank",Labor,45460,22764,66.7,0,Elected,NA,NA
20558,Batman,Vic,1946,219,"McColl, John",Liberal (1946-),22696,-22764,33.3,0,,NA,NA
20559,Bendigo,Vic,1946,219,"Duus, Ernest",Labor,20544,-4628,44.94,0,,NA,NA
20559,Bendigo,Vic,1946,219,"Rankin, George",Country,25172,4628,55.06,0,Elected,NA,NA
20560,Boothby,SA,1946,219,"Sheehy, Thomas",Labor,39724,2783,51.82,0,Elected,NA,NA
20560,Boothby,SA,1946,219,"Wilson, Keith",Liberal (1946-),36941,-2783,48.18,0,,NA,NA
20561,Bourke,Vic,1946,219,"Blackburn, Doris",Ind ALP,34478,1489,51.1,0,Elected,NA,NA
20561,Bourke,Vic,1946,219,"Bryson, Bill",Labor,32989,-1489,48.9,0,,NA,NA
20562,Brisbane,Qld,1946,219,"Lawson, George",Labor,35273,8663,57,0,Elected,NA,NA
20562,Brisbane,Qld,1946,219,"Ward, Geoffrey",Liberal (1946-),26610,-8663,43,0,,NA,NA
20563,Calare,NSW,1946,219,"Breen, John",Labor,23496,-1751,48.2,0,,NA,NA
20563,Calare,NSW,1946,219,"Howse, John",Liberal (1946-),25247,1751,51.8,0,Elected,NA,NA
20564,Capricornia,Qld,1946,219,"Davidson, Charles",Liberal (1946-),30731,3398,52.93,0,Elected,NA,NA
20564,Capricornia,Qld,1946,219,"Forde, Frank",Labor,27333,-3398,47.07,0,,NA,NA
20565,Cook,NSW,1946,219,"Brittain, Arthur",Lang Labor (1943-49),15704,-27628,26.6,0,,NA,NA
20565,Cook,NSW,1946,219,"Sheehan, Tom",Labor,43332,27628,73.4,0,Elected,NA,NA
20566,Corangamite,Vic,1946,219,"McDonald, Allan",Liberal (1946-),25999,4682,54.95,0,Elected,NA,NA
20566,Corangamite,Vic,1946,219,"Stacpoole, Henry",Labor,21317,-4682,45.05,0,,NA,NA
20567,Corio,Vic,1946,219,"Dedman, John",Labor,34803,8762,57.2,0,Elected,NA,NA
20567,Corio,Vic,1946,219,"Wallace, Frederick",Liberal (1946-),26041,-8762,42.8,0,,NA,NA
20568,Cowper,NSW,1946,219,"Mitchell, George",Labor,22511,-10560,40.5,0,,NA,NA
20568,Cowper,NSW,1946,219,"Page, Sir",Country,33071,10560,59.5,0,Elected,NA,NA
20553,Dalley,NSW,1946,219,"Rosevear, Sol",Labor,44805,28816,73.7,0,Elected,NA,NA
20553,Dalley,NSW,1946,219,"Webster, Leslie",Liberal (1946-),15989,-28816,26.3,0,,NA,NA
20569,Darling,NSW,1946,219,"Clark, Joe",Labor,30201,15191,66.8,0,Elected,NA,NA
20569,Darling,NSW,1946,219,"McGirr, Greg",Country,15010,-15191,33.2,0,,NA,NA
20552,Darling Downs,Qld,1946,219,"English, William",Labor,20064,-12533,38.1,0,,NA,NA
20552,Darling Downs,Qld,1946,219,"Fadden, Arthur",Country,32597,12533,61.9,0,Elected,NA,NA
20550,Darwin,Tas,1946,219,"Kirkpatrick, Harold",Labor,13392,-2443,45.82,0,,NA,NA
20550,Darwin,Tas,1946,219,"Lyons, Dame",Liberal (1946-),15835,2443,54.18,0,Elected,NA,NA
20535,Deakin,Vic,1946,219,"Hutchinson, William",Liberal (1946-),36262,8552,56.68,0,Elected,NA,NA
20535,Deakin,Vic,1946,219,"Smith, Arthur",Labor,27710,-8552,43.32,0,,NA,NA
20536,Denison,Tas,1946,219,"Gaha, John",Labor,16231,4004,57.03,0,Elected,NA,NA
20536,Denison,Tas,1946,219,"Hamilton, Bruce",Liberal (1946-),12227,-4004,42.97,0,,NA,NA
20537,East Sydney,NSW,1946,219,"Dougherty, Ivan",Liberal (1946-),18724,-20341,32.4,0,,NA,NA
20537,East Sydney,NSW,1946,219,"Ward, Eddie",Labor,39065,20341,67.6,0,Elected,NA,NA
20538,Eden-Monaro,NSW,1946,219,"Fraser, Allan",Labor,26502,2716,52.7,0,Elected,NA,NA
20538,Eden-Monaro,NSW,1946,219,"Macarthur-Onslow, Denzil",Liberal (1946-),23786,-2716,47.3,0,,NA,NA
20539,Fawkner,Vic,1946,219,"Bourke, Bill",Labor,31994,-9057,43.8,0,,NA,NA
20539,Fawkner,Vic,1946,219,"Holt, Harold",Liberal (1946-),41051,9057,56.2,0,Elected,NA,NA
20540,Flinders,Vic,1946,219,"Lee, Frank",Labor,30698,-5917,45.6,0,,NA,NA
20540,Flinders,Vic,1946,219,"Ryan, Rupert",Liberal (1946-),36615,5917,54.4,0,Elected,NA,NA
20541,Forrest,WA,1946,219,"Cumming, James",Liberal (1946-),22781,-2197,47.7,0,,NA,NA
20541,Forrest,WA,1946,219,"Lemmon, Nelson",Labor,24978,2197,52.3,0,Elected,NA,NA
20542,Franklin,Tas,1946,219,"Falkinder, Bill",Liberal (1946-),15678,73,50.12,0,Elected,NA,NA
20542,Franklin,Tas,1946,219,"Frost, Charles",Labor,15605,-73,49.88,0,,NA,NA
20543,Fremantle,WA,1946,219,"Beazley, Kim",Labor,45383,19955,64.09,0,Elected,NA,NA
20543,Fremantle,WA,1946,219,"Henderson, Claude",Liberal (1946-),25428,-19955,35.91,0,,NA,NA
20544,Gippsland,Vic,1946,219,"Bowden, George",Country,28858,6000,55.8,0,Elected,NA,NA
20544,Gippsland,Vic,1946,219,"Keltie, Adam",Labor,22858,-6000,44.2,0,,NA,NA
20545,Grey,SA,1946,219,"Badman, Oliver",Liberal (1946-),22016,-5463,44.48,0,,NA,NA
20545,Grey,SA,1946,219,"Russell, Edgar",Labor,27479,5463,55.52,0,Elected,NA,NA
20546,Griffith,Qld,1946,219,"Conelan, William",Labor,36253,5246,53.9,0,Elected,NA,NA
20546,Griffith,Qld,1946,219,"Scott, William",Liberal (1946-),31007,-5246,46.1,0,,NA,NA
20547,Gwydir,NSW,1946,219,"Scully, William",Labor,23585,1106,51.2,0,Elected,NA,NA
20547,Gwydir,NSW,1946,219,"Treloar, Thomas",Country,22479,-1106,48.8,0,,NA,NA
20548,Henty,Vic,1946,219,"Doube, Val",Labor,37785,-3284,47.92,0,,NA,NA
20548,Henty,Vic,1946,219,"Gullett, Jo",Liberal (1946-),41069,3284,52.08,0,Elected,NA,NA
20549,Herbert,Qld,1946,219,"Edmonds, Bill",Labor,37026,12694,60.34,0,Elected,NA,NA
20549,Herbert,Qld,1946,219,"Roberts, Lloyd",Country,24332,-12694,39.66,0,,NA,NA
20551,Hindmarsh,SA,1946,219,"Palmer, William",Liberal (1946-),18017,-40634,23.5,0,,NA,NA
20551,Hindmarsh,SA,1946,219,"Thompson, Albert",Labor,58651,40634,76.5,0,Elected,NA,NA
20571,Hume,NSW,1946,219,"Fuller, Arthur",Labor,27962,4333,54.2,0,Elected,NA,NA
20571,Hume,NSW,1946,219,"McDonald, Warren",Country,23629,-4333,45.8,0,,NA,NA
20589,Hunter,NSW,1946,219,"Fletcher, Ted",Liberal (1946-),11616,-35734,19.7,0,,NA,NA
20589,Hunter,NSW,1946,219,"James, Rowley",Labor,47350,35734,80.3,0,Elected,NA,NA
20572,Indi,Vic,1946,219,"Chanter, John",Ind CP,17406,-16228,34.1,0,,NA,NA
20572,Indi,Vic,1946,219,"McEwen, John",Country,33634,16228,65.9,0,Elected,NA,NA
20592,Kalgoorlie,WA,1946,219,"Johnson, Herbert",Labor,22655,12009,68.03,0,Elected,NA,NA
20592,Kalgoorlie,WA,1946,219,"Vincent, Seddon",Liberal (1946-),10646,-12009,31.97,0,,NA,NA
20593,Kennedy,Qld,1946,219,"Cummings, Clement",Country,18769,-6635,42.49,0,,NA,NA
20593,Kennedy,Qld,1946,219,"Riordan, Bill",Labor,25404,6635,57.51,0,Elected,NA,NA
20594,Kooyong,Vic,1946,219,"Menzies, Robert",Liberal (1946-),50593,21260,63.3,0,Elected,NA,NA
20594,Kooyong,Vic,1946,219,"Nicholls, Albert",Labor,29333,-21260,36.7,0,,NA,NA
20595,Lang,NSW,1946,219,"Mulcahy, Dan",Labor,47406,21428,64.6,0,Elected,NA,NA
20595,Lang,NSW,1946,219,"Paget, John",Liberal (1946-),25978,-21428,35.4,0,,NA,NA
20596,Lilley,Qld,1946,219,"Hadley, James",Labor,36350,1072,50.75,0,Elected,NA,NA
20596,Lilley,Qld,1946,219,"Wilson, Charles",Liberal (1946-),35278,-1072,49.25,0,,NA,NA
20597,Macquarie,NSW,1946,219,"Chifley, Ben",Labor,34608,12012,60.5,0,Elected,NA,NA
20597,Macquarie,NSW,1946,219,"Spooner, Eric",Liberal (1946-),22596,-12012,39.5,0,,NA,NA
20598,Maranoa,Qld,1946,219,"Adermann, Charles",Country,31368,11814,61.6,0,Elected,NA,NA
20598,Maranoa,Qld,1946,219,"Dufficy, John",Labor,19554,-11814,38.4,0,,NA,NA
20599,Maribyrnong,Vic,1946,219,"Cole, Adrian",Liberal (1946-),25155,-23269,34.19,0,,NA,NA
20599,Maribyrnong,Vic,1946,219,"Drakeford, Arthur",Labor,48424,23269,65.81,0,Elected,NA,NA
20600,Martin,NSW,1946,219,"Daly, Fred",Labor,35998,6491,54.95,0,Elected,NA,NA
20600,Martin,NSW,1946,219,"Jacobs, Frederick",Liberal (1946-),29507,-6491,45.05,0,,NA,NA
20601,Melbourne,Vic,1946,219,"Calwell, Arthur",Labor,42922,27350,73.38,0,Elected,NA,NA
20601,Melbourne,Vic,1946,219,"Cooper, Reg",Liberal (1946-),15572,-27350,26.62,0,,NA,NA
20602,Melbourne Ports,Vic,1946,219,"Dennis, Douglas",Liberal (1946-),21884,-22021,33.26,0,,NA,NA
20602,Melbourne Ports,Vic,1946,219,"Holloway, Jack",Labor,43905,22021,66.74,0,Elected,NA,NA
20603,Moreton,Qld,1946,219,"Francis, Josiah",Liberal (1946-),46279,22118,65.7,0,Elected,NA,NA
20603,Moreton,Qld,1946,219,"Perrett, Jack",Labor,24161,-22118,34.3,0,,NA,NA
20605,New England,NSW,1946,219,"Abbott, Joe",Country,29664,10354,60.57,0,Elected,NA,NA
20605,New England,NSW,1946,219,"Cuthbertson, Leigh",Labor,19310,-10354,39.43,0,,NA,NA
20604,Newcastle,NSW,1946,219,"Fairhall, Allen",Liberal (1946-),18612,-27627,28.7,0,,NA,NA
20604,Newcastle,NSW,1946,219,"Watkins, David",Labor,46239,27627,71.3,0,Elected,NA,NA
20591,North Sydney,NSW,1946,219,"Haylen, Leo",Labor,32247,-8598,44.12,0,,NA,NA
20591,North Sydney,NSW,1946,219,"Hughes, Billy",Liberal (1946-),40845,8598,55.88,0,Elected,NA,NA
20606,Northern Territory,NT,1946,219,"Blain, Adair",Independent,1690,357,55.9,0,Elected,NA,NA
20606,Northern Territory,NT,1946,219,"Wallman, Leigh",Ind ALP,1333,-357,44.1,0,,NA,NA
20607,Parkes,NSW,1946,219,"Haylen, Les",Labor,32806,164,50.13,0,Elected,NA,NA
20607,Parkes,NSW,1946,219,"Richardson, Athol",Liberal (1946-),32642,-164,49.87,0,,NA,NA
20590,Parramatta,NSW,1946,219,"Beale, Howard",Liberal (1946-),43070,14425,60.06,0,Elected,NA,NA
20590,Parramatta,NSW,1946,219,"Jeffree, Dudley",Labor,28645,-14425,39.94,0,,NA,NA
20588,Perth,WA,1946,219,"Burke, Tom",Labor,33384,3058,52.4,0,Elected,NA,NA
20588,Perth,WA,1946,219,"Paton, Jim",Liberal (1946-),30326,-3058,47.6,0,,NA,NA
20573,Reid,NSW,1946,219,"Lang, Jack",Lang Labor (1943-49),39316,6087,54.2,0,Elected,NA,NA
20573,Reid,NSW,1946,219,"Morgan, Charles",Labor,33229,-6087,45.8,0,,NA,NA
20574,Richmond,NSW,1946,219,"Anthony, Larry",Country,37826,20259,68.29,0,Elected,NA,NA
20574,Richmond,NSW,1946,219,"Compton, Keith",Labor,17567,-20259,31.71,0,,NA,NA
20575,Riverina,NSW,1946,219,"Langtry, Joe",Labor,23134,524,50.57,0,Elected,NA,NA
20575,Riverina,NSW,1946,219,"Roberton, Hugh",Country,22610,-524,49.43,0,,NA,NA
20576,Robertson,NSW,1946,219,"Wheeler, Roy",Liberal (1946-),30069,-4947,46.2,0,,NA,NA
20576,Robertson,NSW,1946,219,"Williams, Thomas",Labor,35016,4947,53.8,0,Elected,NA,NA
20577,Swan,WA,1946,219,"Hamilton, Len",Country,27790,241,50.22,0,Elected,NA,NA
20577,Swan,WA,1946,219,"Mountjoy, Don",Labor,27549,-241,49.78,0,,NA,NA
20578,Wakefield,SA,1946,219,"McBride, Philip",Liberal (1946-),27509,2818,52.7,0,Elected,NA,NA
20578,Wakefield,SA,1946,219,"Smith, Albert",Labor,24691,-2818,47.3,0,,NA,NA
20579,Wannon,Vic,1946,219,"Mackinnon, Dan",Liberal (1946-),25195,-1214,48.82,0,,NA,NA
20579,Wannon,Vic,1946,219,"McLeod, Don",Labor,26409,1214,51.18,0,Elected,NA,NA
20580,Warringah,NSW,1946,219,"Godfrey, George",Labor,28773,-19852,37.18,0,,NA,NA
20580,Warringah,NSW,1946,219,"Spender, Percy",Liberal (1946-),48625,19852,62.82,0,Elected,NA,NA
20581,Watson,NSW,1946,219,"Monchaux, Charles",Liberal (1946-),30662,-9488,43.3,0,,NA,NA
20581,Watson,NSW,1946,219,"Falstein, Max",Labor,40150,9488,56.7,0,Elected,NA,NA
20582,Wentworth,NSW,1946,219,"Harrison, Eric",Liberal (1946-),41541,7962,55.3,0,Elected,NA,NA
20582,Wentworth,NSW,1946,219,"Street, Jessie",Labor,33579,-7962,44.7,0,,NA,NA
20583,Werriwa,NSW,1946,219,"Lazzarini, Bert",Labor,45278,17644,62.1,0,Elected,NA,NA
20583,Werriwa,NSW,1946,219,"Watson, Ray",Liberal (1946-),27634,-17644,37.9,0,,NA,NA
20584,West Sydney,NSW,1946,219,"O'Connor, William",Labor,40243,28493,77.4,0,Elected,NA,NA
20584,West Sydney,NSW,1946,219,"Ryan, Thomas",Lang Labor (1943-49),11750,-28493,22.6,0,,NA,NA
20585,Wide Bay,Qld,1946,219,"Corser, Bernard",Country,37176,17246,65.1,0,Elected,NA,NA
20585,Wide Bay,Qld,1946,219,"Watson, George",Labor,19930,-17246,34.9,0,,NA,NA
20586,Wilmot,Tas,1946,219,"Duthie, Gil",Labor,13032,855,51.7,0,Elected,NA,NA
20586,Wilmot,Tas,1946,219,"Guy, Allan",Liberal (1946-),12177,-855,48.3,0,,NA,NA
20587,Wimmera,Vic,1946,219,"Loveridge, Alfred",Labor,16216,-10335,37.92,0,,NA,NA
20587,Wimmera,Vic,1946,219,"Turnbull, Winton",Country,26551,10335,62.08,0,Elected,NA,NA
20534,Yarra,Vic,1946,219,"Bisney, Kenneth",Liberal (1946-),19234,-24184,30.7,0,,NA,NA
20534,Yarra,Vic,1946,219,"Scullin, James",Labor,43418,24184,69.3,0,Elected,NA,NA
20533,Adelaide,SA,1943,218,"Chambers, Cyril",Labor,43880,20869,65.6,0,Elected,NA,NA
20533,Adelaide,SA,1943,218,"Stacey, Fred",United Australia,23011,-20869,34.4,0,,NA,NA
20514,Balaclava,Vic,1943,218,"Barry, John",Labor,32574,-9907,43.4,0,,NA,NA
20514,Balaclava,Vic,1943,218,"White, Thomas",United Australia,42481,9907,56.6,0,Elected,NA,NA
20479,Ballaarat,Vic,1943,218,"Pollard, Reg",Labor,28088,7665,57.9,0,Elected,NA,NA
20479,Ballaarat,Vic,1943,218,"Roff, Bill",United Australia,20423,-7665,42.1,0,,NA,NA
20480,Barker,SA,1943,218,"Cameron, Archie",United Australia,31294,2002,51.65,0,Elected,NA,NA
20480,Barker,SA,1943,218,"Krantz, Harry",Labor,29292,-2002,48.35,0,,NA,NA
20481,Barton,NSW,1943,218,"Browne, Frank",United Australia,16867,-35395,24.4,0,,NA,NA
20481,Barton,NSW,1943,218,"Evatt, H.",Labor,52262,35395,75.6,0,Elected,NA,NA
20482,Bass,Tas,1943,218,"Barnard, Claude",Labor,14691,3743,57.3,0,Elected,NA,NA
20482,Bass,Tas,1943,218,"Oldham, Desmond",United Australia,10948,-3743,42.7,0,,NA,NA
20483,Batman,Vic,1943,218,"Brennan, Frank",Labor,48800,32185,74.6,0,Elected,NA,NA
20483,Batman,Vic,1943,218,"McAdam, Arthur",United Australia,16615,-32185,25.4,0,,NA,NA
20484,Bendigo,Vic,1943,218,"Grandi, Bert",Labor,21303,-2083,47.67,0,,NA,NA
20484,Bendigo,Vic,1943,218,"Rankin, George",Country,23386,2083,52.33,0,Elected,NA,NA
20485,Boothby,SA,1943,218,"Price, Grenfell",United Australia,35892,-1298,49.11,0,,NA,NA
20485,Boothby,SA,1943,218,"Sheehy, Thomas",Labor,37190,1298,50.89,0,Elected,NA,NA
20486,Bourke,Vic,1943,218,"Blackburn, Maurice",Ind ALP,30462,-4700,46.42,0,,NA,NA
20486,Bourke,Vic,1943,218,"Bryson, Bill",Labor,35162,4700,53.58,0,Elected,NA,NA
20487,Brisbane,Qld,1943,218,"Lawson, George",Labor,32746,4399,53.6,0,Elected,NA,NA
20487,Brisbane,Qld,1943,218,"Pie, Bruce",Independent,28347,-4399,46.4,0,,NA,NA
20488,Calare,NSW,1943,218,"Breen, John",Labor,32362,14937,65,0,Elected,NA,NA
20488,Calare,NSW,1943,218,"Reid, Albert",Country,17425,-14937,35,0,,NA,NA
20489,Capricornia,Qld,1943,218,"Forde, Frank",Labor,32396,6799,55.86,0,Elected,NA,NA
20489,Capricornia,Qld,1943,218,"Ward, Charles",United Australia,25597,-6799,44.14,0,,NA,NA
20490,Cook,NSW,1943,218,"Conway, Sid",State Labor,13589,-30401,23.6,0,,NA,NA
20490,Cook,NSW,1943,218,"Sheehan, Tom",Labor,43990,30401,76.4,0,Elected,NA,NA
20491,Corangamite,Vic,1943,218,"McDonald, Allan",United Australia,24342,2839,53.1,0,Elected,NA,NA
20491,Corangamite,Vic,1943,218,"Miller, Harold",Labor,21503,-2839,46.9,0,,NA,NA
20492,Corio,Vic,1943,218,"Dedman, John",Labor,32022,5609,54.8,0,Elected,NA,NA
20492,Corio,Vic,1943,218,"Freeman, Neil",Independent,26413,-5609,45.2,0,,NA,NA
20493,Cowper,NSW,1943,218,"Howard, John",Labor,24995,-2741,47.4,0,,NA,NA
20493,Cowper,NSW,1943,218,"Page, Sir",Country,27736,2741,52.6,0,Elected,NA,NA
20478,Dalley,NSW,1943,218,"Faria, Ernest",One Parliament for Australia,11146,-36682,18.9,0,,NA,NA
20478,Dalley,NSW,1943,218,"Rosevear, Sol",Labor,47828,36682,81.1,0,Elected,NA,NA
20477,Darling,NSW,1943,218,"Butler, James",One Parliament for Australia,12936,-19604,28.45,0,,NA,NA
20477,Darling,NSW,1943,218,"Clark, Joe",Labor,32540,19604,71.55,0,Elected,NA,NA
20476,Darling Downs,Qld,1943,218,"Bailey, Leslie",Labor,25531,-2701,47.49,0,,NA,NA
20476,Darling Downs,Qld,1943,218,"Fadden, Arthur",Country,28232,2701,52.51,0,Elected,NA,NA
20467,Darwin,Tas,1943,218,"Lyons, Dame",United Australia,14055,816,51.49,0,Elected,NA,NA
20467,Darwin,Tas,1943,218,"Reece, Eric",Labor,13239,-816,48.51,0,,NA,NA
20461,Deakin,Vic,1943,218,"Hutchinson, William",United Australia,33577,7923,56.69,0,Elected,NA,NA
20461,Deakin,Vic,1943,218,"Williamson, Frank",Labor,25654,-7923,43.31,0,,NA,NA
20462,Denison,Tas,1943,218,"Beck, Arthur",United Australia,11411,-5082,40.89,0,,NA,NA
20462,Denison,Tas,1943,218,"Gaha, John",Labor,16493,5082,59.11,0,Elected,NA,NA
20463,East Sydney,NSW,1943,218,"Brady, Vincent",United Australia,15362,-22249,29,0,,NA,NA
20463,East Sydney,NSW,1943,218,"Ward, Eddie",Labor,37611,22249,71,0,Elected,NA,NA
20464,Eden-Monaro,NSW,1943,218,"Fraser, Allan",Labor,26804,5226,55.4,0,Elected,NA,NA
20464,Eden-Monaro,NSW,1943,218,"Macarthur-Onslow, Denzil",Liberal Democratic (1943),21578,-5226,44.6,0,,NA,NA
20465,Fawkner,Vic,1943,218,"Holt, Harold",United Australia,41602,11493,58.01,0,Elected,NA,NA
20465,Fawkner,Vic,1943,218,"Jude, Thomas",Labor,30109,-11493,41.99,0,,NA,NA
20466,Flinders,Vic,1943,218,"Lee, Frank",Labor,29379,-2139,48.24,0,,NA,NA
20466,Flinders,Vic,1943,218,"Ryan, Rupert",United Australia,31518,2139,51.76,0,Elected,NA,NA
20468,Forrest,WA,1943,218,"Lemmon, Nelson",Labor,26417,7599,58.4,0,Elected,NA,NA
20468,Forrest,WA,1943,218,"Prowse, John",Country,18818,-7599,41.6,0,,NA,NA
20475,Franklin,Tas,1943,218,"Frost, Charles",Labor,17490,5781,59.9,0,Elected,NA,NA
20475,Franklin,Tas,1943,218,"Warner, Denis",United Australia,11709,-5781,40.1,0,,NA,NA
20469,Fremantle,WA,1943,218,"Curtin, John",Labor,46981,26168,69.3,0,Elected,NA,NA
20469,Fremantle,WA,1943,218,"Lee, Frederick",Ind Nat,20813,-26168,30.7,0,,NA,NA
20470,Gippsland,Vic,1943,218,"Bowden, George",Country,25985,2342,52.36,0,Elected,NA,NA
20470,Gippsland,Vic,1943,218,"Williames, Wally",Labor,23643,-2342,47.64,0,,NA,NA
20471,Grey,SA,1943,218,"Badman, Oliver",United Australia,23285,-2450,47.5,0,,NA,NA
